timestamp,value
2025-06-29T08:08:17Z,103.7
2025-06-29T08:10:17Z,103.21
2025-06-29T08:12:17Z,97.06
2025-06-29T08:14:17Z,96.14
2025-06-29T08:16:17Z,95.36
2025-06-29T08:18:17Z,113.09
2025-06-29T08:20:17Z,103.22
2025-06-29T08:22:17Z,102.64
2025-06-29T08:24:17Z,101.88
2025-06-29T08:26:17Z,103.79
2025-06-29T08:28:17Z,103.67
2025-06-29T08:30:17Z,103.44
2025-06-29T08:32:17Z,98.67
2025-06-29T08:34:17Z,96.82
2025-06-29T08:36:17Z,96.86
2025-06-29T08:38:17Z,96.78
2025-06-29T08:40:17Z,104.74
2025-06-29T08:42:17Z,103.66
2025-06-29T08:44:17Z,103.1
2025-06-29T08:46:17Z,101.87
2025-06-29T08:48:17Z,106.14
2025-06-29T08:50:17Z,104.24
2025-06-29T08:52:17Z,103.62
2025-06-29T08:54:17Z,97.66
2025-06-29T08:56:17Z,96.69
2025-06-29T08:58:17Z,95.71
2025-06-29T09:00:17Z,95.3
2025-06-29T09:02:17Z,104.82
2025-06-29T09:04:17Z,102.51
2025-06-29T09:06:17Z,101.64
2025-06-29T09:08:17Z,100.37
2025-06-29T09:10:17Z,102.87
2025-06-29T09:12:17Z,102.05
2025-06-29T09:14:17Z,96.24
2025-06-29T09:16:17Z,95.18
2025-06-29T09:18:17Z,94.93
2025-06-29T09:20:17Z,94.62
2025-06-29T09:22:17Z,104.71
2025-06-29T09:24:17Z,101.71
2025-06-29T09:26:17Z,101.45
2025-06-29T09:28:17Z,101.13
2025-06-29T09:30:17Z,100.09
2025-06-29T09:32:17Z,104.35
2025-06-29T09:34:17Z,103.16
2025-06-29T09:36:17Z,97.06
2025-06-29T09:38:17Z,95.39
2025-06-29T09:40:17Z,94.43
2025-06-29T09:42:17Z,94.2
2025-06-29T09:44:17Z,103.04
2025-06-29T09:46:17Z,102.99
2025-06-29T09:48:17Z,102.8
2025-06-29T09:50:17Z,102.28
2025-06-29T09:52:17Z,102.11
2025-06-29T09:54:17Z,100.84
2025-06-29T09:56:17Z,99.3
2025-06-29T09:58:17Z,104.28
2025-06-29T10:00:17Z,103.73
2025-06-29T10:02:17Z,103.12
2025-06-29T10:04:17Z,97.44
2025-06-29T10:06:17Z,96.95
2025-06-29T10:08:17Z,96.57
2025-06-29T10:10:17Z,112.58
2025-06-29T10:12:17Z,103.69
2025-06-29T10:14:17Z,102.79
2025-06-29T10:16:17Z,101.65
2025-06-29T10:18:17Z,99.66
